111010624, 13964142
111615157, 9760650
111144316, 7655975
110251111, 6709534 
135014290, 13867645 
136293935, 9746887
136054256, 7658020 
135946291, 6693298
110696577, 15613099
110345731, 10638885
112237522, 8180725 
110831339, 6911224
88649075, 13955017 
101909464, 10010651 
102101805, 7832031 
102159658, 6704437 
