589138240,  4023895 
513754946,  3519012 
509070446,  3475189 
511717329,  3495819 
958020850,  4020111 
854324785,  3572876 
818881114,  3430206 
822593674,  3449707 
589707514,  4131440 
531018981,  3724030 
508557151,  3475403 
505579505,  3451965 
596129521,  4033264  
525518728,  3523682 
524632402,  3445953 
531203165,  3496888 

