100799417,  4025878
77243606,  3557129 
78976166,  3475007 
80083672,  3482849 
103209522,  4043121 
103611349,  3540283 
103973126,  3495025 
106996388,  3488861 
77558224,  4170472 
78413286,  3733154
76988711,  3460175 
79590307,  3465881
54328253,  3963226 
68161491,  3536468 
70807390,  3481995
72317170,  3500793 

