256810208, 3563416
287600243, 3987488
913291246, 12668274
576640208, 7994141
134323310, 1862915
255590158, 3544403
224903310, 3119202
177405725, 2462647
126400240, 1754456
166609721, 2321717
184312888, 2556214
245424013, 3392944
362156618, 5016143
337577935, 4660705
180962793, 2504303
144422021, 1999115
223612198, 3088288
80381550, 1118073

