256820212, 3039337
257370261, 3044068
931725271, 11028808
617530211, 7313934
134323376, 1591400
256180179, 3033996
192320221, 2276581
378251498, 4480164
249380270, 2952514
96084782, 1139649
96009693, 1136596
124721159, 1466705
182228531, 2149994
183201720, 2155701
86597165, 1024170
80484629, 954468
244654576, 2868713
105497302, 1250610

