256800183, 3565979
287600270, 3995392
913291262, 12691711
576650181, 8017243
134323318, 1867798
255590153, 3553222
224901395, 3127472
177405511, 2468476
126400209, 1758850
94581556, 1334106
101478403, 1425293
131629718, 1824249
184050358, 2570313
172095489, 2385865
94144023, 1309814
82794793, 1153931
113637439, 1570770
53450308, 754303

