287620196, 3321778
257380251, 2970856
931725285, 10746490
617390205, 7117005
138930354, 1600952
255610168, 2945832
192330200, 2215271
378252481, 4358277
249380242, 2870728
325303454, 3748108
361087824, 4157043
468175279, 5380799
773112881, 8888611
672760419, 7731201
322375216, 3713806
241450323, 2784210
950068355, 10946960
312912852, 3608826

