256800196, 2865509
287600248, 3205536
913291294, 10174134
576650206, 6421021
134323352, 1495117
255590164, 3044495
224910274, 2677856
177406472, 2112182
126400223, 1504608
94586282, 1142731
101631531, 1221802
131700526, 1563904
183428545, 2191437
172031094, 2041413
94084645, 1120942
82490890, 981629
113813302, 1347992
53378477, 646485

