256820205, 2976867
257370234, 2980499
931725299, 10775421
617530196, 7137665
134323351, 1551269
256170172, 2958831
192320205, 2219849
378251507, 4365876
249380245, 2878144
182515971, 2108887
182862838, 2108612
237090490, 2726837
362206681, 4196136
360215456, 4171600
161656509, 1878906
122150232, 1420105
478731526, 5544647
157644105, 1830139

